date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:48:09	164547/164547	---MCZ	200	added ('OK')	text/html	etag:cacheable:ccbed69b7013bde8d3e11c19c9b27e30	https://campe-theme.myshopify.com/products/rechargeable-torch-light	D:/SetUp/laragon/laragon/www/campee/campe-theme.myshopify.com/products/rechargeable-torch-light.html	(from https://campe-theme.myshopify.com/)
11:48:11	112593/112593	---MCZ	200	added ('OK')	text/html	etag:cacheable:e423331fb623a663697abd1ded304017	https://campe-theme.myshopify.com/pages/about	D:/SetUp/laragon/laragon/www/campee/campe-theme.myshopify.com/pages/about.html	(from https://campe-theme.myshopify.com/)
11:48:13	106005/106005	---MCZ	200	added ('OK')	text/html	etag:cacheable:97a746786acd02b59741c708e7749ce9	https://campe-theme.myshopify.com/pages/services	D:/SetUp/laragon/laragon/www/campee/campe-theme.myshopify.com/pages/services.html	(from https://campe-theme.myshopify.com/)
11:48:14	98758/98758	---MCZ	200	added ('OK')	text/html	etag:cacheable:d5b60738b75bac60ef49c24c2624673e	https://campe-theme.myshopify.com/pages/faq	D:/SetUp/laragon/laragon/www/campee/campe-theme.myshopify.com/pages/faq.html	(from https://campe-theme.myshopify.com/)
11:48:16	109020/109020	---MCZ	200	added ('OK')	text/html	etag:cacheable:751cdbbd86ebf67dc13ee8d8ae9a5250	https://campe-theme.myshopify.com/blogs/news	D:/SetUp/laragon/laragon/www/campee/campe-theme.myshopify.com/blogs/news.html	(from https://campe-theme.myshopify.com/)
11:48:18	103813/103813	---MCZ	200	added ('OK')	text/html	etag:cacheable:eab4bf27526424fad4794a3402b8a79d	https://campe-theme.myshopify.com/blogs/news/excitement-and-adventure	D:/SetUp/laragon/laragon/www/campee/campe-theme.myshopify.com/blogs/news/excitement-and-adventure.html	(from https://campe-theme.myshopify.com/)
11:48:19	97269/97269	---MCZ	200	added ('OK')	text/html	etag:cacheable:ee0836ef552193608c25657f0ca24129	https://campe-theme.myshopify.com/pages/contact	D:/SetUp/laragon/laragon/www/campee/campe-theme.myshopify.com/pages/contact.html	(from https://campe-theme.myshopify.com/)
11:48:21	96732/96732	---MCZ	200	added ('OK')	text/html	etag:cacheable:7a4b44334b5d184afd8e32c3c65e1c30	https://campe-theme.myshopify.com/collections	D:/SetUp/laragon/laragon/www/campee/campe-theme.myshopify.com/collections.html	(from https://campe-theme.myshopify.com/)
11:48:34	81499/81499	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202021%2014:37:08%20GMT	http://cdn.shopify.com/s/files/1/0437/7038/0448/files/slider-bg1-res_767x.jpg?v=1598946559	D:/SetUp/laragon/laragon/www/campee/cdn.shopify.com/s/files/1/0437/7038/0448/files/slider-bg1-res_767xa1fa.jpg	(from https://campe-theme.myshopify.com/)
11:48:50	95291/95291	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202021%2014:37:22%20GMT	http://cdn.shopify.com/s/files/1/0437/7038/0448/files/slider-bg2-res_767x.jpg?v=1598946638	D:/SetUp/laragon/laragon/www/campee/cdn.shopify.com/s/files/1/0437/7038/0448/files/slider-bg2-res_767x92d5.jpg	(from https://campe-theme.myshopify.com/)
11:48:57	229673/229673	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202021%2014:37:07%20GMT	http://cdn.shopify.com/s/files/1/0437/7038/0448/files/slider-bg1_2000x.jpg?v=1598946546	D:/SetUp/laragon/laragon/www/campee/cdn.shopify.com/s/files/1/0437/7038/0448/files/slider-bg1_2000x9366.jpg	(from https://campe-theme.myshopify.com/)
11:49:06	51816/51816	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202021%2014:37:44%20GMT	http://cdn.shopify.com/s/files/1/0437/7038/0448/files/slider-bg3-res_767x.jpg?v=1598946680	D:/SetUp/laragon/laragon/www/campee/cdn.shopify.com/s/files/1/0437/7038/0448/files/slider-bg3-res_767x291d.jpg	(from https://campe-theme.myshopify.com/)
11:49:15	55623/55623	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Feb%202021%2014:37:54%20GMT	http://cdn.shopify.com/s/files/1/0437/7038/0448/files/home-section-03_1000X.jpg?v=1612256558	D:/SetUp/laragon/laragon/www/campee/cdn.shopify.com/s/files/1/0437/7038/0448/files/home-section-03_1000Xdadc.jpg	(from https://campe-theme.myshopify.com/)
